year,industry_raw,industry_code,industry_level,births,survival_of_1_year,percent_of_1_year,survival_of_2_year,percent_of_2_year,survival_of_3_year,percent_of_3_year,survival_of_4_year,percent_of_4_year,survival_of_5_year,percent_of_5_year
2021,96 : Other personal service activities,96,division,8945,8640,96.5902738960313,6980,78.0324203465623,5600,62.6048071548351,NA,NA,NA,NA
2021,960 : Other personal service activities,960,group,8945,8640,96.5902738960313,6980,78.0324203465623,5600,62.6048071548351,NA,NA,NA,NA
2022,05 : Mining of coal and lignite,05,division,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2022,051 : Mining of hard coal,051,group,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2022,052 : Mining of lignite,052,group,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2022,06 : Extraction of crude petroleum and natural gas,06,division,15,15,100,15,100,NA,NA,NA,NA,NA,NA
2022,061 : Extraction of crude petroleum,061,group,5,5,100,5,100,NA,NA,NA,NA,NA,NA
2022,062 : Extraction of natural gas,062,group,10,10,100,10,100,NA,NA,NA,NA,NA,NA
2022,07 : Mining of metal ores,07,division,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2022,071 : Mining of iron ores,071,group,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2022,072 : Mining of non-ferrous metal ores,072,group,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2022,08 : Other mining and quarrying,08,division,75,70,93.3333333333333,45,60,NA,NA,NA,NA,NA,NA
2022,"081 : Quarrying of stone, sand and clay",081,group,5,5,100,0,0,NA,NA,NA,NA,NA,NA
2022,089 : Mining and quarrying n.e.c.,089,group,70,65,92.8571428571429,45,64.2857142857143,NA,NA,NA,NA,NA,NA
2022,09 : Mining support service activities,09,division,30,25,83.3333333333333,25,83.3333333333333,NA,NA,NA,NA,NA,NA
2022,091 : Support activities for petroleum and natural gas extraction,091,group,5,5,100,5,100,NA,NA,NA,NA,NA,NA
2022,099 : Support activities for other mining and quarrying,099,group,25,20,80,20,80,NA,NA,NA,NA,NA,NA
2022,10 : Manufacture of food products,10,division,1530,1305,85.2941176470588,825,53.921568627451,NA,NA,NA,NA,NA,NA
2022,101 : Processing and preserving of meat and production of meat products,101,group,295,250,84.7457627118644,85,28.8135593220339,NA,NA,NA,NA,NA,NA
2022,"102 : Processing and preserving of fish, crustaceans and molluscs",102,group,15,15,100,5,33.3333333333333,NA,NA,NA,NA,NA,NA
2022,103 : Processing and preserving of fruit and vegetables,103,group,90,75,83.3333333333333,50,55.5555555555556,NA,NA,NA,NA,NA,NA
2022,104 : Manufacture of vegetable and animal oils and fats,104,group,15,15,100,10,66.6666666666667,NA,NA,NA,NA,NA,NA
2022,105 : Manufacture of dairy products,105,group,95,75,78.9473684210526,55,57.8947368421053,NA,NA,NA,NA,NA,NA
2022,"106 : Manufacture of grain mill products, starches and starch products",106,group,30,25,83.3333333333333,10,33.3333333333333,NA,NA,NA,NA,NA,NA
2022,107 : Manufacture of bakery and farinaceous products,107,group,460,375,81.5217391304348,270,58.695652173913,NA,NA,NA,NA,NA,NA
2022,108 : Manufacture of other food products,108,group,465,420,90.3225806451613,295,63.4408602150538,NA,NA,NA,NA,NA,NA
2022,109 : Manufacture of prepared animal feeds,109,group,65,55,84.6153846153846,45,69.2307692307692,NA,NA,NA,NA,NA,NA
2022,11 : Manufacture of beverages,11,division,280,255,91.0714285714286,195,69.6428571428571,NA,NA,NA,NA,NA,NA
2022,110 : Manufacture of beverages,110,group,280,255,91.0714285714286,195,69.6428571428571,NA,NA,NA,NA,NA,NA
2022,12 : Manufacture of tobacco products,12,division,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2022,120 : Manufacture of tobacco products,120,group,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2022,13 : Manufacture of textiles,13,division,540,490,90.7407407407407,360,66.6666666666667,NA,NA,NA,NA,NA,NA
2022,131 : Preparation and spinning of textile fibres,131,group,25,20,80,10,40,NA,NA,NA,NA,NA,NA
2022,132 : Weaving of textiles,132,group,25,25,100,20,80,NA,NA,NA,NA,NA,NA
2022,133 : Finishing of textiles,133,group,140,125,89.2857142857143,80,57.1428571428571,NA,NA,NA,NA,NA,NA
2022,139 : Manufacture of other textiles,139,group,350,320,91.4285714285714,250,71.4285714285714,NA,NA,NA,NA,NA,NA
2022,14 : Manufacture of wearing apparel,14,division,445,415,93.2584269662921,270,60.6741573033708,NA,NA,NA,NA,NA,NA
2022,"141 : Manufacture of wearing apparel, except fur apparel",141,group,435,405,93.1034482758621,260,59.7701149425287,NA,NA,NA,NA,NA,NA
2022,142 : Manufacture of articles of fur,142,group,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2022,143 : Manufacture of knitted and crocheted apparel,143,group,10,10,100,10,100,NA,NA,NA,NA,NA,NA
2022,15 : Manufacture of leather and related products,15,division,90,85,94.4444444444444,55,61.1111111111111,NA,NA,NA,NA,NA,NA
2022,"151 : Tanning and dressing of leather; manufacture of luggage, handbags, saddlery and harness; dressing and dyeing of fur",151,group,60,55,91.6666666666667,35,58.3333333333333,NA,NA,NA,NA,NA,NA
2022,152 : Manufacture of footwear,152,group,30,30,100,20,66.6666666666667,NA,NA,NA,NA,NA,NA
2022,"16 : Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",16,division,1285,1205,93.7743190661479,960,74.7081712062257,NA,NA,NA,NA,NA,NA
2022,161 : Sawmilling and planing of wood,161,group,40,35,87.5,30,75,NA,NA,NA,NA,NA,NA
2022,"162 : Manufacture of products of wood, cork, straw and plaiting materials",162,group,1245,1170,93.9759036144578,930,74.6987951807229,NA,NA,NA,NA,NA,NA
2022,17 : Manufacture of paper and paper products,17,division,145,130,89.6551724137931,90,62.0689655172414,NA,NA,NA,NA,NA,NA
2022,"171 : Manufacture of pulp, paper and paperboard",171,group,35,30,85.7142857142857,15,42.8571428571429,NA,NA,NA,NA,NA,NA
2022,172 : Manufacture of articles of paper and paperboard,172,group,110,100,90.9090909090909,75,68.1818181818182,NA,NA,NA,NA,NA,NA
2022,18 : Printing and reproduction of recorded media,18,division,635,590,92.9133858267717,445,70.0787401574803,NA,NA,NA,NA,NA,NA
2022,181 : Printing and service activities related to printing,181,group,550,510,92.7272727272727,385,70,NA,NA,NA,NA,NA,NA
2022,182 : Reproduction of recorded media,182,group,85,80,94.1176470588235,60,70.5882352941177,NA,NA,NA,NA,NA,NA
2022,19 : Manufacture of coke and refined petroleum products,19,division,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2022,191 : Manufacture of coke oven products,191,group,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2022,192 : Manufacture of refined petroleum products,192,group,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2022,20 : Manufacture of chemicals and chemical products,20,division,490,425,86.734693877551,260,53.0612244897959,NA,NA,NA,NA,NA,NA
2022,"201 : Manufacture of basic chemicals, fertilisers and nitrogen compounds, plastics and synthetic rubber in primary forms",201,group,90,80,88.8888888888889,50,55.5555555555556,NA,NA,NA,NA,NA,NA
2022,202 : Manufacture of pesticides and other agrochemical products,202,group,5,5,100,5,100,NA,NA,NA,NA,NA,NA
2022,"203 : Manufacture of paints, varnishes and similar coatings, printing ink and mastics",203,group,50,40,80,25,50,NA,NA,NA,NA,NA,NA
2022,"204 : Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",204,group,250,220,88,125,50,NA,NA,NA,NA,NA,NA
2022,205 : Manufacture of other chemical products,205,group,95,80,84.2105263157895,55,57.8947368421053,NA,NA,NA,NA,NA,NA
2022,206 : Manufacture of man-made fibres,206,group,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2022,21 : Manufacture of basic pharmaceutical products and pharmaceutical preparations,21,division,85,75,88.2352941176471,50,58.8235294117647,NA,NA,NA,NA,NA,NA
2022,211 : Manufacture of basic pharmaceutical products,211,group,40,35,87.5,25,62.5,NA,NA,NA,NA,NA,NA
2022,212 : Manufacture of pharmaceutical preparations,212,group,45,40,88.8888888888889,25,55.5555555555556,NA,NA,NA,NA,NA,NA
2022,22 : Manufacture of rubber and plastic products,22,division,255,230,90.1960784313726,175,68.6274509803922,NA,NA,NA,NA,NA,NA
2022,221 : Manufacture of rubber products,221,group,30,25,83.3333333333333,20,66.6666666666667,NA,NA,NA,NA,NA,NA
2022,222 : Manufacture of plastics products,222,group,225,205,91.1111111111111,155,68.8888888888889,NA,NA,NA,NA,NA,NA
2022,23 : Manufacture of other non-metallic mineral products,23,division,680,580,85.2941176470588,320,47.0588235294118,NA,NA,NA,NA,NA,NA
2022,231 : Manufacture of glass and glass products,231,group,60,60,100,40,66.6666666666667,NA,NA,NA,NA,NA,NA
2022,232 : Manufacture of refractory products,232,group,10,10,100,5,50,NA,NA,NA,NA,NA,NA
2022,233 : Manufacture of clay building materials,233,group,115,95,82.6086956521739,40,34.7826086956522,NA,NA,NA,NA,NA,NA
2022,234 : Manufacture of other porcelain and ceramic products,234,group,50,50,100,30,60,NA,NA,NA,NA,NA,NA
2022,"235 : Manufacture of cement, lime and plaster",235,group,0,0,0,0,0,NA,NA,NA,NA,NA,NA
2022,"236 : Manufacture of articles of concrete, cement and plaster",236,group,270,225,83.3333333333333,120,44.4444444444444,NA,NA,NA,NA,NA,NA
2022,"237 : Cutting, shaping and finishing of stone",237,group,155,125,80.6451612903226,75,48.3870967741936,NA,NA,NA,NA,NA,NA
2022,239 : Manufacture of abrasive products and non-metallic mineral products n.e.c.,239,group,20,15,75,10,50,NA,NA,NA,NA,NA,NA
2022,24 : Manufacture of basic metals,24,division,200,190,95,130,65,NA,NA,NA,NA,NA,NA
2022,241 : Manufacture of basic iron and steel and of ferro-alloys,241,group,85,80,94.1176470588235,65,76.4705882352941,NA,NA,NA,NA,NA,NA
2022,"242 : Manufacture of tubes, pipes, hollow profiles and related fittings, of steel",242,group,40,40,100,30,75,NA,NA,NA,NA,NA,NA
2022,243 : Manufacture of other products of first processing of steel,243,group,5,5,100,0,0,NA,NA,NA,NA,NA,NA
2022,244 : Manufacture of basic precious and other non-ferrous metals,244,group,45,40,88.8888888888889,20,44.4444444444444,NA,NA,NA,NA,NA,NA
2022,245 : Casting of metals,245,group,25,25,100,15,60,NA,NA,NA,NA,NA,NA
2022,"25 : Manufacture of fabricated metal products, except machinery and equipment",25,division,1320,1230,93.1818181818182,965,73.1060606060606,NA,NA,NA,NA,NA,NA
2022,251 : Manufacture of structural metal products,251,group,450,405,90,315,70,NA,NA,NA,NA,NA,NA
2022,"252 : Manufacture of tanks, reservoirs and containers of metal",252,group,25,25,100,15,60,NA,NA,NA,NA,NA,NA
2022,"253 : Manufacture of steam generators, except central heating hot water boilers",253,group,15,15,100,10,66.6666666666667,NA,NA,NA,NA,NA,NA
2022,254 : Manufacture of weapons and ammunition,254,group,5,5,100,0,0,NA,NA,NA,NA,NA,NA
2022,"255 : Forging, pressing, stamping and roll-forming of metal; powder metallurgy",255,group,15,15,100,15,100,NA,NA,NA,NA,NA,NA
2022,256 : Treatment and coating of metals; machining,256,group,400,375,93.75,300,75,NA,NA,NA,NA,NA,NA
2022,"257 : Manufacture of cutlery, tools and general hardware",257,group,130,120,92.3076923076923,90,69.2307692307692,NA,NA,NA,NA,NA,NA
2022,259 : Manufacture of other fabricated metal products,259,group,280,270,96.4285714285714,220,78.5714285714286,NA,NA,NA,NA,NA,NA
2022,"26 : Manufacture of computer, electronic and optical products",26,division,480,435,90.625,290,60.4166666666667,NA,NA,NA,NA,NA,NA
2022,261 : Manufacture of electronic components and boards,261,group,75,65,86.6666666666667,40,53.3333333333333,NA,NA,NA,NA,NA,NA
2022,262 : Manufacture of computers and peripheral equipment,262,group,85,80,94.1176470588235,45,52.9411764705882,NA,NA,NA,NA,NA,NA
2022,263 : Manufacture of communication equipment,263,group,75,65,86.6666666666667,55,73.3333333333333,NA,NA,NA,NA,NA,NA
2022,264 : Manufacture of consumer electronics,264,group,65,60,92.3076923076923,40,61.5384615384615,NA,NA,NA,NA,NA,NA
2022,"265 : Manufacture of instruments and appliances for measuring, testing and navigation; watches and clocks",265,group,95,90,94.7368421052632,60,63.1578947368421,NA,NA,NA,NA,NA,NA
2022,"266 : Manufacture of irradiation, electromedical and electrotherapeutic equipment",266,group,10,5,50,0,0,NA,NA,NA,NA,NA,NA
2022,267 : Manufacture of optical instruments and photographic equipment,267,group,65,60,92.3076923076923,45,69.2307692307692,NA,NA,NA,NA,NA,NA
2022,268 : Manufacture of magnetic and optical media,268,group,10,10,100,5,50,NA,NA,NA,NA,NA,NA
2022,27 : Manufacture of electrical equipment,27,division,305,290,95.0819672131148,185,60.655737704918,NA,NA,NA,NA,NA,NA
2022,"271 : Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",271,group,65,65,100,45,69.2307692307692,NA,NA,NA,NA,NA,NA
2022,272 : Manufacture of batteries and accumulators,272,group,15,15,100,15,100,NA,NA,NA,NA,NA,NA
2022,273 : Manufacture of wiring and wiring devices,273,group,45,35,77.7777777777778,25,55.5555555555556,NA,NA,NA,NA,NA,NA
2022,274 : Manufacture of electric lighting equipment,274,group,45,45,100,35,77.7777777777778,NA,NA,NA,NA,NA,NA
2022,275 : Manufacture of domestic appliances,275,group,65,60,92.3076923076923,20,30.7692307692308,NA,NA,NA,NA,NA,NA
2022,279 : Manufacture of other electrical equipment,279,group,70,70,100,45,64.2857142857143,NA,NA,NA,NA,NA,NA
2022,28 : Manufacture of machinery and equipment n.e.c.,28,division,790,710,89.873417721519,440,55.6962025316456,NA,NA,NA,NA,NA,NA
2022,281 : Manufacture of general-purpose machinery,281,group,90,80,88.8888888888889,55,61.1111111111111,NA,NA,NA,NA,NA,NA
2022,282 : Manufacture of other general-purpose machinery,282,group,200,185,92.5,120,60,NA,NA,NA,NA,NA,NA
2022,283 : Manufacture of agricultural and forestry machinery,283,group,105,100,95.2380952380952,80,76.1904761904762,NA,NA,NA,NA,NA,NA
2022,284 : Manufacture of metal forming machinery and machine tools,284,group,50,45,90,35,70,NA,NA,NA,NA,NA,NA
2022,289 : Manufacture of other special-purpose machinery,289,group,345,300,86.9565217391304,150,43.4782608695652,NA,NA,NA,NA,NA,NA
2022,"29 : Manufacture of motor vehicles, trailers and semi-trailers",29,division,435,395,90.8045977011494,280,64.367816091954,NA,NA,NA,NA,NA,NA
2022,291 : Manufacture of motor vehicles,291,group,105,90,85.7142857142857,60,57.1428571428571,NA,NA,NA,NA,NA,NA
2022,292 : Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,292,group,135,120,88.8888888888889,95,70.3703703703704,NA,NA,NA,NA,NA,NA
2022,293 : Manufacture of parts and accessories for motor vehicles,293,group,195,185,94.8717948717949,125,64.1025641025641,NA,NA,NA,NA,NA,NA
2022,30 : Manufacture of other transport equipment,30,division,280,260,92.8571428571429,160,57.1428571428571,NA,NA,NA,NA,NA,NA
2022,301 : Building of ships and boats,301,group,150,140,93.3333333333333,80,53.3333333333333,NA,NA,NA,NA,NA,NA
2022,302 : Manufacture of railway locomotives and rolling stock,302,group,30,30,100,20,66.6666666666667,NA,NA,NA,NA,NA,NA
2022,303 : Manufacture of air and spacecraft and related machinery,303,group,35,30,85.7142857142857,25,71.4285714285714,NA,NA,NA,NA,NA,NA
2022,304 : Manufacture of military fighting vehicles,304,group,5,5,100,0,0,NA,NA,NA,NA,NA,NA
2022,309 : Manufacture of transport equipment n.e.c.,309,group,60,55,91.6666666666667,35,58.3333333333333,NA,NA,NA,NA,NA,NA
2022,31 : Manufacture of furniture,31,division,680,645,94.8529411764706,460,67.6470588235294,NA,NA,NA,NA,NA,NA
2022,310 : Manufacture of furniture,310,group,680,645,94.8529411764706,460,67.6470588235294,NA,NA,NA,NA,NA,NA
2022,32 : Other manufacturing,32,division,1035,960,92.7536231884058,705,68.1159420289855,NA,NA,NA,NA,NA,NA
2022,"321 : Manufacture of jewellery, bijouterie and related articles",321,group,225,205,91.1111111111111,160,71.1111111111111,NA,NA,NA,NA,NA,NA
2022,322 : Manufacture of musical instruments,322,group,20,20,100,10,50,NA,NA,NA,NA,NA,NA
2022,323 : Manufacture of sports goods,323,group,110,100,90.9090909090909,75,68.1818181818182,NA,NA,NA,NA,NA,NA
2022,324 : Manufacture of games and toys,324,group,150,140,93.3333333333333,90,60,NA,NA,NA,NA,NA,NA
2022,325 : Manufacture of medical and dental instruments and supplies,325,group,100,95,95,70,70,NA,NA,NA,NA,NA,NA
2022,329 : Other manufacturing n.e.c.,329,group,430,400,93.0232558139535,300,69.7674418604651,NA,NA,NA,NA,NA,NA
2022,33 : Repair and installation of machinery and equipment,33,division,1675,1580,94.3283582089552,1300,77.6119402985075,NA,NA,NA,NA,NA,NA
2022,"331 : Repair of fabricated metal products, machinery and equipment",331,group,1445,1360,94.1176470588235,1110,76.8166089965398,NA,NA,NA,NA,NA,NA
2022,332 : Installation of industrial machinery and equipment,332,group,230,220,95.6521739130435,190,82.6086956521739,NA,NA,NA,NA,NA,NA
